uniprot	Source Database	Name	Tax ID	Tax Name	Length	Entry Accession	Matches	CBM2
A0A2X0IPW5	unreviewed	Alpha-L-arabinofuranosidase	2219663	Streptacidiphilus pinicola	715	IPR001919	608..715	608-715
A0A2X0ITK7	unreviewed	CBM2 domain-containing protein	2219663	Streptacidiphilus pinicola	584	IPR001919	475..584	475-584
A0A2X0IWD8	unreviewed	Sugar hydrolase	2219663	Streptacidiphilus pinicola	496	IPR001919	35..142	35-142
A0A2X0K4G5	unreviewed	CBM2 domain-containing protein	2219663	Streptacidiphilus pinicola	585	IPR001919	475..585	475-585
A0A2X0KF44	unreviewed	Glucanase	2219663	Streptacidiphilus pinicola	645	IPR001919	541..645	541-645
A0A2X0KI16	unreviewed	CBM2 domain-containing protein	2219663	Streptacidiphilus pinicola	993	IPR001919	36..146	36-146
A0A2X0KLX8	unreviewed	Endoglucanase	2219663	Streptacidiphilus pinicola	508	IPR001919	31..141	31-141
A0A2Z2NGA0	unreviewed	Chitinase	54262	Thermococcus chitonophagus	952	IPR001919	306..417,480..587	306-417+480-587
A0A2Z3S1R8	unreviewed	chitinase	1987356	Aurantimicrobium photophilum	685	IPR001919	23..135,159..268	23-135+159-268
A0A2Z3UGD3	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	981	IPR001919	38..147	38-147
A0A2Z3UH63	unreviewed	Endoglucanase	2202249	Streptosporangium sp. 'caverna'	525	IPR001919	425..525	425-525
A0A2Z3UHZ5	unreviewed	chitinase	2202249	Streptosporangium sp. 'caverna'	851	IPR001919	15..125,128..233	15-125+128-233
A0A2Z3UJ74	unreviewed	Chitinase	2202249	Streptosporangium sp. 'caverna'	522	IPR001919	25..133	25-133
A0A2Z3UK27	unreviewed	Endoglucanase	2202249	Streptosporangium sp. 'caverna'	842	IPR001919	737..842	737-842
A0A2Z3UM81	unreviewed	Endoglucanase	2202249	Streptosporangium sp. 'caverna'	528	IPR001919	425..528	425-528
A0A2Z3UMN4	unreviewed	Oxidoreductase	2202249	Streptosporangium sp. 'caverna'	571	IPR001919	458..565	458-565
A0A2Z3UMR8	unreviewed	chitinase	2202249	Streptosporangium sp. 'caverna'	611	IPR001919	24..132	24-132
A0A2Z3UQ50	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	365	IPR001919	263..365	263-365
A0A2Z3UQY8	unreviewed	Uncharacterized protein	2202249	Streptosporangium sp. 'caverna'	616	IPR001919	60..169	60-169
A0A2Z3URA7	unreviewed	Xyloglucanase	2202249	Streptosporangium sp. 'caverna'	976	IPR001919	871..976	871-976
A0A2Z3URN3	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	752	IPR001919	33..143	33-143
A0A2Z3USU2	unreviewed	Endo-1,4-beta-xylanase	2202249	Streptosporangium sp. 'caverna'	331	IPR001919	239..331	239-331
A0A2Z3UT79	unreviewed	Beta-xylanase	2202249	Streptosporangium sp. 'caverna'	477	IPR001919	371..477	371-477
A0A2Z3UTN4	unreviewed	Alpha-L-arabinofuranosidase	2202249	Streptosporangium sp. 'caverna'	679	IPR001919	569..679	569-679
A0A2Z3UUC7	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	405	IPR001919	36..144	36-144
A0A2Z3UXR4	unreviewed	Glucanase	2202249	Streptosporangium sp. 'caverna'	451	IPR001919	346..451	346-451
A0A2Z3UXS5	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	379	IPR001919	269..379	269-379
A0A2Z3V0Y7	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	199	IPR001919	96..199	96-199
A0A2Z3V2P2	unreviewed	Glucanase	2202249	Streptosporangium sp. 'caverna'	770	IPR001919	34..142	34-142
A0A2Z3V3X2	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	361	IPR001919	259..361	259-361
A0A2Z3V5P7	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	333	IPR001919	231..333	231-333
A0A2Z3V5W5	unreviewed	Cellulose-binding protein	2202249	Streptosporangium sp. 'caverna'	700	IPR001919	594..700	594-700
A0A2Z3V6M1	unreviewed	chitinase	2202249	Streptosporangium sp. 'caverna'	522	IPR001919	5..113	5-113
A0A2Z3V8X6	unreviewed	Polysaccharide deacetylase	2202249	Streptosporangium sp. 'caverna'	298	IPR001919	205..298	205-298
A0A2Z3V9I9	unreviewed	Endoglucanase	2202249	Streptosporangium sp. 'caverna'	851	IPR001919	742..851	742-851
A0A2Z3VC36	unreviewed	CBM2 domain-containing protein	2202249	Streptosporangium sp. 'caverna'	433	IPR001919	324..433	324-433
A0A2Z4IXB1	unreviewed	chitinase	2184053	Streptomyces cadmiisoli	608	IPR001919	27..134	27-134
A0A2Z4JDD4	unreviewed	CBM2 domain-containing protein	2184053	Streptomyces cadmiisoli	589	IPR001919	481..589	481-589
A0A2Z4UVS3	unreviewed	chitinase	2099583	Streptomyces sp. ICC1	647	IPR001919	63..170	63-170
A0A2Z4V0L1	unreviewed	CBM2 domain-containing protein	2099583	Streptomyces sp. ICC1	385	IPR001919	276..385	276-385
A0A2Z4V126	unreviewed	CBM2 domain-containing protein	2099583	Streptomyces sp. ICC1	973	IPR001919	38..147	38-147
A0A2Z4V6Q5	unreviewed	Sugar hydrolase	2099583	Streptomyces sp. ICC1	504	IPR001919	36..146	36-146
A0A2Z4VDN3	unreviewed	CBM2 domain-containing protein	2099583	Streptomyces sp. ICC1	140	IPR001919	31..140	31-140
A0A2Z5BSL2	unreviewed	Endoglucanase	2014534	Microbacterium sp. PM5	552	IPR001919	445..552	445-552
A0A2Z5G189	unreviewed	cellulase	2211140	Acidisarcina polymorpha	687	IPR001919	576..687	576-687
A0A2Z5GAW3	unreviewed	LTD domain-containing protein	2211140	Acidisarcina polymorpha	1157	IPR001919	387..466	387-466
A0A2Z5JIL4	unreviewed	chitinase	1893	Streptomyces atratus	625	IPR001919	44..151	44-151
A0A2Z5JU89	unreviewed	Endoglucanase	2072505	Streptomyces sp. Go-475	544	IPR001919	434..544	434-544
A0A2Z5JUJ5	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	423	IPR001919	314..423	314-423
A0A2Z5JWM4	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	366	IPR001919	255..362	255-362
A0A2Z5K295	unreviewed	Endoglucanase	2072505	Streptomyces sp. Go-475	509	IPR001919	406..509	406-509
A0A2Z5K5N7	unreviewed	Beta-xylanase	2072505	Streptomyces sp. Go-475	450	IPR001919	349..450	349-450
A0A2Z5K7X7	unreviewed	chitinase	2072505	Streptomyces sp. Go-475	608	IPR001919	27..134	27-134
A0A2Z5K9Q9	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	363	IPR001919	259..363	259-363
A0A2Z5KA00	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	497	IPR001919	388..496	388-496
A0A2Z5KBC5	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	880	IPR001919	772..880	772-880
A0A2Z5KBG9	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	972	IPR001919	36..145	36-145
A0A2Z5KCC2	unreviewed	Glucanase	2072505	Streptomyces sp. Go-475	573	IPR001919	30..139	30-139
A0A2Z5KCF5	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	378	IPR001919	269..378	269-378
A0A2Z5KCS5	unreviewed	Glucanase	2072505	Streptomyces sp. Go-475	576	IPR001919	30..139	30-139
A0A2Z5KCV3	unreviewed	CBM2 domain-containing protein	2072505	Streptomyces sp. Go-475	971	IPR001919	35..144	35-144
A0A2Z5T6G3	unreviewed	chitinase	221582	Nocardiopsis sp. F96	651	IPR001919	25..139	25-139
A0A2Z5YG08	unreviewed	Endoglucanase E-4	1781	Mycobacterium marinum	149	IPR001919	40..149	40-149
A0A315TAV7	unreviewed	Endoglucanase	2703675	Arthrobacter sp. H-02-3	535	IPR001919	432..535	432-535
A0A315XU02	unreviewed	CBM2 domain-containing protein	1265	Ruminococcus flavefaciens	1235	IPR001919	62..164,167..276	62-164+167-276
A0A316BBN0	unreviewed	CBM2 domain-containing protein	2202136	Ruminococcaceae bacterium R-25	615	IPR001919	38..157	38-157
A0A316EG63	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	364	IPR001919	262..363	262-363
A0A316EJD6	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	526	IPR001919	27..136	27-136
A0A316EJK3	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	462	IPR001919	25..132	25-132
A0A316EVF1	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	426	IPR001919	317..426	317-426
A0A316F319	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	474	IPR001919	365..473	365-473
A0A316F4L3	unreviewed	Glucanase	512350	Actinoplanes xinjiangensis	450	IPR001919	349..450	349-450
A0A316F735	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	890	IPR001919	783..890	783-890
A0A316F813	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	373	IPR001919	264..373	264-373
A0A316F843	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	1015	IPR001919	904..1015	904-1015
A0A316F8F5	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	649	IPR001919	548..649	548-649
A0A316F8T2	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	368	IPR001919	265..368	265-368
A0A316F9P9	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	426	IPR001919	313..426	313-426
A0A316F9W3	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	330	IPR001919	25..132	25-132
A0A316FAC9	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	498	IPR001919	28..138	28-138
A0A316FAK8	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	975	IPR001919	34..144	34-144
A0A316FBU1	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	495	IPR001919	395..495	395-495
A0A316FCB3	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	482	IPR001919	373..482	373-482
A0A316FCG7	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	454	IPR001919	361..454	361-454
A0A316FCP1	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	645	IPR001919	535..645	535-645
A0A316FEG0	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	237	IPR001919	129..237	129-237
A0A316FFF5	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	454	IPR001919	351..454	351-454
A0A316FFV4	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	509	IPR001919	404..509	404-509
A0A316FGT5	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	524	IPR001919	431..524	431-524
A0A316FH74	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	451	IPR001919	351..451	351-451
A0A316FHX6	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	477	IPR001919	373..477	373-477
A0A316FIB3	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	387	IPR001919	27..135	27-135
A0A316FIC1	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	771	IPR001919	663..771	663-771
A0A316FJ44	unreviewed	Endo-1,4-beta-xylanase	512350	Actinoplanes xinjiangensis	338	IPR001919	247..338	247-338
A0A316FJ93	unreviewed	Alpha-L-arabinofuranosidase	512350	Actinoplanes xinjiangensis	676	IPR001919	568..676	568-676
A0A316FKR9	unreviewed	non-reducing end alpha-L-arabinofuranosidase	512350	Actinoplanes xinjiangensis	459	IPR001919	29..138	29-138
A0A316FL35	unreviewed	Peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	512350	Actinoplanes xinjiangensis	319	IPR001919	227..319	227-319
A0A316FLF9	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	926	IPR001919	820..926	820-926
A0A316FR60	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	434	IPR001919	325..434	325-434
A0A316FS97	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	355	IPR001919	26..135	26-135
A0A316FSG7	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	449	IPR001919	346..449	346-449
A0A316FUK9	unreviewed	Endoglucanase	512350	Actinoplanes xinjiangensis	455	IPR001919	24..131	24-131
A0A316FUL1	unreviewed	Glucanase	512350	Actinoplanes xinjiangensis	584	IPR001919	31..140	31-140
A0A316FVG6	unreviewed	Cellulose binding domain-containing protein	512350	Actinoplanes xinjiangensis	543	IPR001919	25..131	25-131
A0A316FVM4	unreviewed	Beta-xylanase	512350	Actinoplanes xinjiangensis	454	IPR001919	354..454	354-454
A0A316FY71	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	348	IPR001919	15..124	15-124
A0A316G1T6	unreviewed	CBM2 domain-containing protein	512350	Actinoplanes xinjiangensis	259	IPR001919	146..259	146-259
A0A316G9H3	unreviewed	non-specific serine/threonine protein kinase	512350	Actinoplanes xinjiangensis	664	IPR001919	422..535	422-535
A0A316HI03	unreviewed	chitinase	531938	Lentzea atacamensis	539	IPR001919	27..136	27-136
A0A316HJA6	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	284	IPR001919	174..284	174-284
A0A316HJI9	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	891	IPR001919	781..891	781-891
A0A316HM82	unreviewed	Beta-xylanase	531938	Lentzea atacamensis	443	IPR001919	351..443	351-443
A0A316HNK9	unreviewed	chitinase	531938	Lentzea atacamensis	493	IPR001919	23..129	23-129
A0A316HTB8	unreviewed	cellulase	531938	Lentzea atacamensis	754	IPR001919	642..754	642-754
A0A316HWX2	unreviewed	Putative carbohydrate-binding protein with CBM5 and CBM33 domain	531938	Lentzea atacamensis	419	IPR001919	309..419	309-419
A0A316HWY0	unreviewed	Beta-xylanase	531938	Lentzea atacamensis	431	IPR001919	332..431	332-431
A0A316HWZ0	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	658	IPR001919	25..134	25-134
A0A316HY01	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	957	IPR001919	23..132	23-132
A0A316HY52	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	471	IPR001919	27..135	27-135
A0A316HY66	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	339	IPR001919	238..339	238-339
A0A316HY70	unreviewed	cellulase	531938	Lentzea atacamensis	692	IPR001919	36..145	36-145
A0A316HYR0	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	294	IPR001919	184..294	184-294
A0A316HYY9	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	436	IPR001919	327..436	327-436
A0A316HYZ8	unreviewed	non-reducing end alpha-L-arabinofuranosidase	531938	Lentzea atacamensis	485	IPR001919	35..145	35-145
A0A316HZJ1	unreviewed	Glucanase	531938	Lentzea atacamensis	574	IPR001919	30..139	30-139
A0A316HZJ9	unreviewed	Glucanase	531938	Lentzea atacamensis	456	IPR001919	350..456	350-456
A0A316HZK5	unreviewed	cellulase	531938	Lentzea atacamensis	675	IPR001919	35..144	35-144
A0A316HZZ0	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	298	IPR001919	188..298	188-298
A0A316I000	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	298	IPR001919	188..298	188-298
A0A316I3W5	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	443	IPR001919	26..133	26-133
A0A316I4R2	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	646	IPR001919	544..646	544-646
A0A316I4V3	unreviewed	Endoglucanase	531938	Lentzea atacamensis	439	IPR001919	335..438	335-438
A0A316I4Y5	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	271	IPR001919	161..271	161-271
A0A316I5A8	unreviewed	Endoglucanase	531938	Lentzea atacamensis	858	IPR001919	751..858	751-858
A0A316I6P4	unreviewed	Glucanase	531938	Lentzea atacamensis	435	IPR001919	329..435	329-435
A0A316I7C1	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	305	IPR001919	195..305	195-305
A0A316I7M8	unreviewed	CBM2 domain-containing protein	531938	Lentzea atacamensis	313	IPR001919	203..313	203-313
A0A316IAX2	unreviewed	chitinase	531938	Lentzea atacamensis	844	IPR001919	17..125,128..233	17-125+128-233
A0A316QXC2	unreviewed	CBM2 domain-containing protein	1898207	Clostridiales bacterium	696	IPR001919	56..154,162..259	56-154+162-259
A0A316QYR6	unreviewed	CBM2 domain-containing protein	1898207	Clostridiales bacterium	212	IPR001919	78..187	78-187
A0A316QYX4	unreviewed	CBM2 domain-containing protein	1898207	Clostridiales bacterium	734	IPR001919	95..193,200..289	95-193+200-289
A0A316R097	unreviewed	CBM2 domain-containing protein	1898207	Clostridiales bacterium	866	IPR001919	63..182	63-182
A0A316RC93	unreviewed	CBM2 domain-containing protein	1898207	Clostridiales bacterium	327	IPR001919	3..72	3-72
A0A317CSG0	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	966	IPR001919	29..137	29-137
A0A317CSV5	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	81	IPR001919	1..81	1-81
A0A317CTC5	unreviewed	Endoglucanase	2202421	Micromonospora acroterricola	526	IPR001919	421..526	421-526
A0A317CTJ8	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	365	IPR001919	258..365	258-365
A0A317CUQ9	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	107	IPR001919	4..107	4-107
A0A317CV89	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	146	IPR001919	24..134	24-134
A0A317CVM9	unreviewed	CBM2 domain-containing protein	2202420	Micromonospora sicca	233	IPR001919	120..231	120-231
A0A317CY79	unreviewed	Alpha-L-arabinofuranosidase	2202421	Micromonospora acroterricola	698	IPR001919	587..698	587-698
A0A317CY82	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	751	IPR001919	29..138	29-138
A0A317D0W8	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	112	IPR001919	8..111	8-111
A0A317D201	unreviewed	Chitinase	2202421	Micromonospora acroterricola	521	IPR001919	26..133	26-133
A0A317D344	unreviewed	Endoglucanase	2202421	Micromonospora acroterricola	869	IPR001919	756..869	756-869
A0A317D4F7	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	106	IPR001919	2..106	2-106
A0A317D4G3	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	118	IPR001919	9..118	9-118
A0A317D4K2	unreviewed	non-specific serine/threonine protein kinase	2202421	Micromonospora acroterricola	553	IPR001919	371..481	371-481
A0A317D4T4	unreviewed	non-specific serine/threonine protein kinase	2202420	Micromonospora sicca	536	IPR001919	370..479	370-479
A0A317D4W6	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	223	IPR001919	122..220	122-220
A0A317D694	unreviewed	Endoglucanase	2202421	Micromonospora acroterricola	450	IPR001919	23..130	23-130
A0A317D7M9	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	233	IPR001919	120..231	120-231
A0A317D7X4	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	166	IPR001919	34..143	34-143
A0A317D880	unreviewed	Endoglucanase	2202421	Micromonospora acroterricola	967	IPR001919	858..967	858-967
A0A317D893	unreviewed	Endo-1,4-beta-xylanase	2202421	Micromonospora acroterricola	342	IPR001919	251..342	251-342
A0A317DD42	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	115	IPR001919	11..115	11-115
A0A317DDG4	unreviewed	chitinase	2202420	Micromonospora sicca	540	IPR001919	26..134	26-134
A0A317DHB1	unreviewed	CBM2 domain-containing protein	2202420	Micromonospora sicca	227	IPR001919	116..227	116-227
A0A317DI70	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	139	IPR001919	26..133	26-133
A0A317DKJ4	unreviewed	CBM2 domain-containing protein	2202421	Micromonospora acroterricola	95	IPR001919	1..95	1-95
A0A317DKN2	unreviewed	non-specific serine/threonine protein kinase	2202420	Micromonospora sicca	513	IPR001919	370..476	370-476
A0A317DRV8	unreviewed	CBM2 domain-containing protein	2202420	Micromonospora sicca	130	IPR001919	19..126	19-126
A0A317DUJ6	unreviewed	Chitinase	2202420	Micromonospora sicca	502	IPR001919	8..115	8-115
A0A317FZ72	unreviewed	Beta-xylanase	831	Butyrivibrio fibrisolvens	686	IPR001919	588..686	588-686
A0A317G018	unreviewed	CBM2 domain-containing protein	831	Butyrivibrio fibrisolvens	581	IPR001919	121..230,227..330	121-230+227-330
A0A317G043	unreviewed	Endoglucanase	831	Butyrivibrio fibrisolvens	814	IPR001919	715..814	715-814
A0A317G5Z0	unreviewed	Endoglucanase	831	Butyrivibrio fibrisolvens	524	IPR001919	425..524	425-524
A0A317G8R4	unreviewed	CBM2 domain-containing protein	831	Butyrivibrio fibrisolvens	460	IPR001919	361..460	361-460
A0A317JTZ6	unreviewed	CBM2 domain-containing protein	1450148	Micromonospora globispora	374	IPR001919	264..374	264-374
A0A317JUT2	unreviewed	non-specific serine/threonine protein kinase	1450148	Micromonospora globispora	531	IPR001919	369..478	369-478
